| dtime      | temp      | humidity      |
| 20140131053427 | 150       | 41            |
| 20140131053442 | 150       | 41            |
| 20140131053513 | 150       | 41            |
| 20140131053528 | 150       | 40            |
| 20140131053558 | 150       | 40            |
| 20140131053643 | 150       | 40            |
| 20140131053729 | 150       | 40            |
| 20140131053744 | 150       | 40            |
| 20140131053814 | 150       | 40            |
| 20140131053829 | 150       | 40            |
| 20140131053859 | 150       | 40            |
| 20140131053914 | 150       | 40            |
| 20140131053945 | 150       | 40            |
| 20140131054030 | 150       | 40            |
| 20140131054045 | 150       | 40            |
| 20140131054115 | 150       | 40            |
| 20140131054130 | 150       | 40            |
| 20140131054216 | 150       | 40            |
| 20140131054301 | 150       | 41            |
| 20140131054316 | 150       | 41            |
| 20140131054346 | 150       | 40            |
| 20140131054401 | 150       | 41            |
| 20140131054447 | 150       | 41            |
| 20140131054532 | 150       | 41            |
| 20140131054849 | 160       | 41            |
| 20140131054934 | 160       | 41            |
| 20140131055019 | 160       | 41            |
| 20140131055105 | 160       | 41            |
| 20140131055135 | 160       | 41            |
| 20140131055150 | 160       | 41            |
| 20140131055220 | 160       | 41            |
| 20140131055235 | 160       | 41            |
| 20140131055305 | 160       | 41            |
| 20140131055320 | 160       | 41            |
| 20140131055351 | 160       | 41            |
| 20140131055436 | 160       | 41            |
| 20140131055506 | 160       | 41            |
| 20140131055536 | 160       | 41            |
| 20140131055622 | 160       | 41            |
| 20140131055707 | 160       | 41            |
| 20140131055722 | 160       | 41            |
| 20140131055752 | 160       | 41            |
| 20140131055807 | 160       | 41            |
| 20140131055838 | 160       | 41            |
| 20140131055853 | 160       | 41            |
| 20140131055923 | 160       | 41            |
| 20140131060008 | 170       | 40            |
| 20140131060053 | 170       | 40            |
| 20140131060108 | 170       | 40            |
| 20140131060139 | 170       | 40            |
| 20140131060154 | 170       | 40            |
| 20140131060254 | 170       | 40            |
| 20140131060555 | 170       | 40            |
| 20140131060641 | 170       | 40            |
| 20140131060726 | 170       | 40            |
| 20140131060811 | 170       | 40            |
| 20140131060857 | 170       | 40            |
| 20140131060942 | 170       | 40            |
| 20140131060957 | 170       | 40            |
| 20140131061027 | 170       | 40            |
| 20140131061113 | 170       | 40            |
| 20140131061128 | 170       | 40            |
| 20140131061158 | 170       | 40            |
| 20140131061213 | 170       | 40            |
| 20140131061243 | 160       | 41            |
| 20140131061258 | 160       | 41            |
| 20140131061329 | 160       | 41            |
| 20140131061414 | 160       | 41            |
| 20140131061515 | 160       | 41            |
| 20140131061600 | 160       | 41            |
| 20140131061645 | 160       | 41            |
| 20140131061700 | 160       | 41            |
| 20140131061730 | 160       | 41            |
| 20140131061746 | 160       | 41            |
| 20140131061816 | 160       | 41            |
| 20140131061831 | 160       | 41            |
| 20140131061901 | 160       | 41            |
| 20140131062403 | 160       | 41            |
| 20140131062434 | 170       | 40            |
| 20140131062519 | 170       | 40            |
| 20140131062604 | 170       | 40            |
| 20140131062619 | 170       | 40            |
| 20140131062649 | 170       | 40            |
| 20140131062705 | 170       | 40            |
| 20140131062735 | 170       | 40            |
| 20140131062820 | 170       | 40            |
| 20140131062905 | 170       | 40            |
| 20140131062920 | 170       | 40            |
| 20140131062951 | 180       | 40            |
| 20140131063006 | 180       | 41            |
| 20140131063036 | 180       | 41            |
| 20140131063106 | 180       | 41            |
| 20140131063136 | 180       | 41            |
| 20140131063151 | 180       | 41            |
| 20140131063222 | 180       | 41            |
| 20140131063237 | 180       | 41            |
| 20140131063307 | 180       | 41            |
| 20140131063352 | 170       | 41            |
| 20140131063438 | 170       | 41            |
| 20140131063453 | 170       | 41            |
| 20140131063523 | 170       | 41            |
| 20140131063538 | 170       | 41            |
| 20140131063608 | 170       | 41            |
| 20140131063654 | 170       | 41            |
| 20140131063809 | 170       | 41            |
| 20140131063854 | 170       | 41            |
| 20140131063924 | 170       | 41            |
| 20140131064025 | 170       | 41            |
| 20140131064110 | 170       | 41            |
| 20140131064156 | 170       | 41            |
| 20140131064241 | 160       | 42            |
| 20140131064326 | 160       | 42            |
| 20140131064411 | 160       | 42            |
| 20140131064457 | 160       | 42            |
| 20140131064542 | 160       | 42            |
| 20140131064557 | 160       | 42            |
| 20140131064627 | 160       | 42            |
| 20140131064643 | 160       | 42            |
| 20140131064728 | 160       | 42            |
| 20140131064813 | 160       | 42            |
| 20140131064859 | 160       | 42            |
| 20140131064944 | 160       | 42            |
| 20140131065029 | 160       | 42            |
| 20140131065115 | 160       | 42            |
| 20140131065215 | 160       | 42            |
| 20140131065245 | 160       | 42            |
| 20140131065331 | 160       | 42            |
| 20140131065416 | 160       | 42            |
| 20140131065431 | 160       | 42            |
| 20140131065501 | 160       | 42            |
| 20140131065516 | 170       | 41            |
| 20140131065647 | 170       | 41            |
| 20140131065732 | 170       | 41            |
| 20140131065817 | 170       | 41            |
| 20140131065903 | 170       | 41            |
| 20140131065948 | 170       | 41            |
| 20140131070003 | 170       | 41            |
| 20140131070033 | 170       | 41            |
| 20140131070049 | 170       | 41            |
| 20140131070119 | 170       | 41            |
| 20140131070204 | 170       | 41            |
| 20140131070249 | 170       | 41            |
| 20140131070304 | 170       | 41            |
| 20140131070335 | 170       | 41            |
| 20140131070350 | 170       | 41            |
| 20140131070420 | 170       | 41            |
| 20140131070435 | 170       | 41            |
| 20140131070505 | 170       | 41            |
| 20140131070535 | 170       | 41            |
| 20140131070606 | 170       | 41            |
| 20140131070621 | 170       | 41            |
| 20140131070651 | 170       | 41            |
| 20140131070736 | 170       | 41            |
| 20140131070822 | 170       | 41            |
| 20140131070837 | 170       | 41            |
| 20140131070907 | 170       | 41            |
| 20140131070922 | 170       | 40            |
| 20140131070952 | 170       | 41            |
| 20140131071007 | 170       | 41            |
| 20140131071038 | 170       | 41            |
| 20140131071123 | 170       | 41            |
| 20140131071138 | 170       | 41            |
| 20140131071208 | 160       | 42            |
| 20140131071223 | 160       | 42            |
| 20140131071324 | 160       | 42            |
| 20140131071409 | 170       | 41            |
| 20140131071455 | 160       | 42            |
| 20140131071540 | 170       | 41            |
| 20140131071625 | 170       | 41            |
| 20140131071710 | 170       | 41            |
| 20140131071756 | 170       | 41            |
| 20140131071841 | 170       | 41            |
| 20140131071926 | 170       | 41            |
| 20140131071942 | 170       | 42            |
| 20140131072027 | 170       | 42            |
| 20140131072112 | 180       | 42            |
| 20140131072157 | 180       | 42            |
| 20140131072243 | 180       | 42            |
| 20140131072328 | 180       | 43            |
| 20140131072413 | 180       | 43            |
| 20140131072444 | 180       | 43            |
| 20140131072529 | 180       | 43            |
| 20140131072614 | 180       | 43            |
| 20140131072629 | 180       | 44            |
| 20140131072715 | 180       | 44            |
| 20140131072800 | 180       | 44            |
| 20140131072815 | 170       | 44            |
| 20140131072845 | 180       | 45            |
| 20140131072900 | 170       | 45            |
| 20140131072931 | 170       | 45            |
| 20140131072946 | 170       | 45            |
| 20140131073016 | 170       | 46            |
| 20140131073101 | 170       | 46            |
| 20140131073116 | 170       | 46            |
| 20140131073202 | 170       | 47            |
| 20140131073247 | 170       | 47            |
| 20140131073332 | 170       | 47            |
| 20140131073347 | 170       | 48            |
| 20140131073417 | 170       | 48            |
| 20140131073433 | 170       | 48            |
| 20140131073503 | 170       | 48            |
| 20140131073518 | 170       | 48            |
| 20140131073548 | 170       | 48            |
| 20140131073649 | 170       | 49            |
| 20140131073719 | 170       | 49            |
| 20140131073734 | 170       | 50            |
| 20140131073804 | 170       | 50            |
| 20140131073819 | 170       | 50            |
| 20140131073905 | 170       | 50            |
| 20140131073950 | 170       | 51            |
| 20140131074035 | 170       | 51            |
| 20140131074050 | 170       | 51            |
| 20140131074121 | 170       | 51            |
| 20140131074206 | 170       | 51            |
| 20140131074221 | 170       | 51            |
| 20140131074251 | 170       | 50            |
| 20140131074306 | 170       | 50            |
| 20140131074336 | 170       | 50            |
| 20140131074351 | 170       | 50            |
| 20140131074422 | 170       | 50            |
| 20140131074507 | 170       | 50            |
| 20140131074552 | 170       | 50            |
| 20140131074607 | 170       | 50            |
| 20140131074638 | 170       | 50            |
| 20140131074653 | 170       | 50            |
| 20140131074723 | 160       | 51            |
| 20140131074753 | 160       | 51            |
| 20140131074838 | 160       | 51            |
| 20140131074924 | 160       | 51            |
| 20140131075009 | 160       | 51            |
| 20140131075054 | 160       | 51            |
| 20140131075140 | 160       | 51            |
| 20140131075225 | 160       | 51            |
| 20140131075441 | 170       | 50            |
| 20140131075456 | 170       | 50            |
| 20140131075541 | 170       | 50            |
| 20140131075627 | 170       | 50            |
| 20140131075712 | 170       | 50            |
| 20140131075742 | 170       | 50            |
| 20140131075757 | 170       | 50            |
| 20140131075827 | 170       | 50            |
| 20140131075913 | 170       | 49            |
| 20140131075958 | 170       | 49            |
| 20140131080013 | 170       | 49            |
| 20140131080043 | 170       | 49            |
| 20140131080059 | 180       | 48            |
| 20140131080129 | 180       | 48            |
| 20140131080159 | 180       | 48            |
| 20140131080229 | 170       | 48            |
| 20140131080244 | 170       | 47            |
| 20140131080314 | 170       | 47            |
| 20140131080330 | 170       | 47            |
| 20140131080400 | 170       | 47            |
| 20140131080445 | 170       | 47            |
| 20140131080530 | 170       | 47            |
| 20140131080546 | 170       | 47            |
| 20140131080616 | 170       | 47            |
| 20140131080631 | 170       | 47            |
| 20140131080701 | 170       | 47            |
| 20140131080847 | 170       | 47            |
| 20140131080902 | 170       | 47            |
| 20140131080932 | 170       | 47            |
| 20140131081017 | 170       | 47            |
| 20140131081103 | 170       | 47            |
| 20140131081118 | 170       | 47            |
| 20140131081203 | 170       | 47            |
| 20140131081248 | 170       | 47            |
| 20140131081334 | 160       | 48            |
| 20140131081419 | 160       | 48            |
| 20140131081504 | 160       | 48            |
| 20140131081550 | 160       | 48            |
| 20140131081635 | 160       | 48            |
| 20140131081650 | 160       | 48            |
| 20140131081720 | 160       | 48            |
| 20140131081735 | 160       | 48            |
| 20140131081806 | 160       | 48            |
| 20140131081851 | 160       | 48            |
| 20140131081936 | 160       | 48            |
| 20140131081951 | 160       | 48            |
| 20140131082022 | 160       | 48            |
| 20140131082037 | 170       | 47            |
| 20140131082107 | 170       | 47            |
| 20140131082152 | 170       | 47            |
| 20140131082238 | 170       | 47            |
| 20140131082253 | 170       | 47            |
| 20140131082308 | 170       | 46            |
| 20140131082353 | 170       | 46            |
| 20140131082438 | 170       | 46            |
| 20140131083011 | 170       | 46            |
| 20140131083041 | 170       | 46            |
| 20140131083056 | 170       | 46            |
| 20140131083126 | 170       | 46            |
| 20140131083141 | 170       | 46            |
| 20140131083212 | 170       | 46            |
| 20140131083257 | 170       | 46            |
| 20140131083342 | 170       | 46            |
| 20140131083357 | 170       | 46            |
| 20140131083427 | 170       | 46            |
| 20140131083443 | 170       | 45            |
| 20140131083513 | 170       | 45            |
| 20140131083528 | 170       | 45            |
| 20140131083558 | 170       | 45            |
| 20140131083643 | 170       | 44            |
| 20140131083659 | 170       | 44            |
| 20140131083714 | 170       | 44            |
| 20140131083744 | 170       | 44            |
| 20140131083829 | 170       | 44            |
| 20140131083915 | 170       | 44            |
| 20140131083930 | 170       | 44            |
| 20140131084000 | 170       | 44            |
| 20140131084015 | 170       | 44            |
| 20140131084045 | 170       | 44            |
| 20140131084131 | 160       | 45            |
| 20140131084216 | 160       | 45            |
| 20140131084231 | 160       | 45            |
| 20140131084301 | 160       | 45            |
| 20140131084316 | 160       | 45            |
| 20140131084346 | 160       | 45            |
| 20140131084401 | 160       | 45            |
| 20140131084502 | 160       | 45            |
| 20140131084547 | 160       | 45            |
| 20140131084633 | 160       | 45            |
| 20140131084718 | 160       | 45            |
| 20140131084803 | 160       | 45            |
| 20140131084848 | 160       | 45            |
| 20140131084919 | 160       | 45            |
| 20140131084934 | 160       | 45            |
| 20140131085049 | 160       | 44            |
| 20140131085119 | 160       | 44            |
| 20140131085150 | 160       | 44            |
| 20140131085235 | 160       | 44            |
| 20140131085320 | 160       | 44            |
| 20140131085335 | 160       | 44            |
| 20140131085406 | 160       | 44            |
| 20140131085421 | 160       | 44            |
| 20140131085451 | 160       | 44            |
| 20140131085506 | 160       | 44            |
| 20140131085536 | 160       | 44            |
| 20140131085622 | 160       | 44            |
| 20140131085637 | 160       | 44            |
| 20140131085707 | 160       | 44            |
| 20140131085722 | 160       | 44            |
| 20140131085752 | 160       | 44            |
| 20140131085807 | 160       | 44            |
| 20140131090340 | 160       | 44            |
| 20140131090425 | 160       | 44            |
| 20140131090510 | 160       | 44            |
| 20140131090525 | 160       | 44            |
| 20140131090556 | 160       | 44            |
| 20140131090641 | 160       | 44            |
| 20140131090726 | 160       | 44            |
| 20140131090741 | 160       | 44            |
| 20140131090812 | 160       | 44            |
| 20140131090827 | 160       | 44            |
| 20140131090857 | 160       | 44            |
| 20140131090912 | 160       | 44            |
| 20140131090942 | 160       | 44            |
| 20140131091027 | 160       | 44            |
| 20140131091128 | 160       | 44            |
| 20140131091158 | 160       | 44            |
| 20140131091213 | 160       | 44            |
| 20140131091259 | 160       | 44            |
| 20140131091314 | 160       | 44            |
| 20140131091344 | 160       | 44            |
| 20140131091359 | 160       | 44            |
| 20140131091429 | 160       | 44            |
| 20140131091445 | 160       | 44            |
| 20140131091515 | 160       | 44            |
| 20140131091600 | 160       | 44            |
| 20140131091645 | 160       | 44            |
| 20140131091700 | 160       | 44            |
| 20140131091731 | 160       | 44            |
| 20140131091746 | 150       | 44            |
| 20140131091816 | 150       | 44            |
| 20140131091901 | 150       | 44            |
| 20140131091932 | 150       | 44            |
| 20140131092017 | 150       | 44            |
| 20140131092102 | 150       | 44            |
| 20140131092147 | 150       | 44            |
| 20140131092218 | 150       | 44            |
| 20140131092233 | 150       | 44            |
| 20140131092303 | 150       | 44            |
| 20140131092318 | 150       | 44            |
| 20140131092348 | 150       | 44            |
| 20140131092434 | 150       | 44            |
| 20140131092519 | 150       | 44            |
| 20140131092534 | 150       | 44            |
| 20140131092604 | 150       | 44            |
| 20140131092619 | 150       | 44            |
| 20140131092705 | 150       | 44            |
| 20140131092720 | 150       | 44            |
| 20140131092750 | 150       | 44            |
| 20140131092805 | 150       | 44            |
| 20140131092835 | 150       | 44            |
| 20140131092851 | 150       | 44            |
| 20140131092921 | 150       | 44            |
| 20140131093006 | 150       | 46            |
| 20140131093106 | 150       | 47            |
| 20140131093137 | 150       | 47            |
| 20140131093152 | 160       | 47            |
| 20140131093222 | 160       | 48            |
| 20140131093307 | 160       | 48            |
| 20140131093337 | 160       | 49            |
| 20140131093553 | 160       | 51            |
| 20140131093639 | 160       | 52            |
| 20140131093724 | 160       | 52            |
| 20140131093809 | 160       | 53            |
| 20140131093855 | 170       | 52            |
| 20140131093940 | 170       | 53            |
| 20140131094025 | 170       | 52            |
| 20140131094110 | 170       | 52            |
| 20140131094156 | 160       | 52            |
| 20140131094211 | 160       | 52            |
| 20140131094241 | 160       | 51            |
| 20140131094256 | 160       | 51            |
| 20140131094326 | 160       | 51            |
| 20140131094412 | 170       | 49            |
| 20140131094512 | 170       | 49            |
| 20140131094557 | 170       | 49            |
| 20140131094627 | 170       | 48            |
| 20140131094728 | 180       | 47            |
| 20140131094743 | 170       | 47            |
| 20140131094813 | 170       | 47            |
| 20140131094828 | 170       | 46            |
| 20140131094859 | 170       | 46            |
| 20140131094944 | 170       | 46            |
| 20140131095029 | 170       | 46            |
| 20140131095044 | 170       | 46            |
| 20140131095114 | 170       | 46            |
| 20140131095129 | 170       | 46            |
| 20140131095200 | 170       | 46            |
| 20140131095245 | 170       | 46            |
| 20140131095330 | 170       | 46            |
| 20140131095346 | 170       | 46            |
| 20140131095401 | 170       | 46            |
| 20140131095446 | 170       | 46            |
| 20140131095531 | 170       | 46            |
| 20140131095617 | 170       | 46            |
| 20140131095647 | 170       | 46            |
| 20140131095702 | 170       | 46            |
| 20140131095732 | 170       | 46            |
| 20140131095817 | 160       | 46            |
| 20140131095903 | 160       | 47            |
| 20140131095918 | 160       | 47            |
| 20140131095948 | 160       | 47            |
| 20140131100003 | 160       | 47            |
| 20140131100033 | 160       | 47            |
| 20140131100049 | 160       | 47            |
| 20140131100149 | 160       | 47            |
| 20140131100219 | 160       | 47            |
| 20140131100234 | 160       | 47            |
| 20140131100305 | 160       | 47            |
| 20140131100350 | 160       | 47            |
| 20140131100435 | 160       | 47            |
| 20140131100450 | 160       | 47            |
| 20140131100520 | 160       | 47            |
| 20140131100535 | 160       | 47            |
| 20140131100606 | 160       | 47            |
| 20140131100651 | 160       | 47            |
| 20140131100736 | 160       | 46            |
| 20140131100751 | 160       | 47            |
| 20140131100852 | 160       | 46            |
| 20140131100937 | 160       | 46            |
| 20140131101022 | 160       | 46            |
| 20140131101108 | 160       | 46            |
| 20140131101153 | 160       | 46            |
| 20140131101238 | 160       | 46            |
| 20140131101324 | 160       | 46            |
| 20140131101409 | 160       | 46            |
| 20140131101454 | 160       | 46            |
| 20140131101540 | 160       | 46            |
| 20140131101555 | 160       | 46            |
| 20140131101625 | 160       | 46            |
| 20140131101640 | 160       | 46            |
| 20140131101710 | 160       | 46            |
| 20140131101811 | 160       | 46            |
| 20140131101856 | 160       | 46            |
| 20140131101942 | 160       | 46            |
| 20140131102027 | 160       | 46            |
| 20140131102057 | 160       | 46            |
| 20140131102157 | 160       | 46            |
| 20140131102212 | 160       | 46            |
| 20140131102243 | 160       | 46            |
| 20140131102328 | 160       | 46            |
| 20140131102413 | 160       | 46            |
| 20140131102428 | 160       | 46            |
| 20140131102458 | 160       | 46            |
| 20140131102513 | 160       | 46            |
| 20140131102544 | 160       | 46            |
| 20140131102559 | 160       | 46            |
| 20140131102629 | 160       | 46            |
| 20140131102714 | 160       | 46            |
| 20140131102730 | 160       | 46            |
| 20140131102800 | 160       | 46            |
| 20140131102815 | 160       | 46            |
| 20140131102845 | 160       | 46            |
| 20140131102900 | 160       | 46            |
| 20140131103000 | 160       | 46            |
| 20140131103046 | 160       | 46            |
| 20140131103131 | 160       | 46            |
| 20140131103332 | 150       | 46            |
| 20140131103347 | 150       | 46            |
| 20140131103417 | 150       | 46            |
| 20140131103432 | 150       | 46            |
| 20140131103503 | 150       | 46            |
| 20140131103548 | 150       | 46            |
| 20140131103618 | 150       | 46            |
| 20140131103649 | 150       | 46            |
| 20140131103734 | 150       | 46            |
| 20140131103819 | 150       | 46            |
| 20140131103834 | 150       | 46            |
| 20140131103905 | 150       | 46            |
| 20140131103920 | 150       | 46            |
| 20140131103950 | 150       | 46            |
| 20140131104005 | 150       | 46            |
| 20140131104035 | 150       | 46            |
| 20140131104120 | 150       | 46            |
| 20140131104135 | 150       | 47            |
| 20140131104206 | 150       | 47            |
| 20140131104221 | 150       | 47            |
| 20140131104251 | 150       | 47            |
| 20140131104306 | 150       | 47            |
| 20140131104407 | 150       | 47            |
| 20140131104452 | 150       | 47            |
| 20140131104537 | 150       | 47            |
| 20140131104622 | 150       | 46            |
| 20140131104708 | 150       | 46            |
| 20140131104753 | 150       | 46            |
| 20140131104838 | 150       | 46            |
| 20140131104924 | 150       | 46            |
| 20140131105009 | 150       | 46            |
| 20140131105024 | 150       | 46            |
| 20140131105110 | 150       | 46            |
| 20140131105155 | 150       | 46            |
| 20140131105240 | 150       | 46            |
| 20140131105325 | 150       | 46            |
| 20140131105411 | 150       | 46            |
| 20140131105456 | 150       | 46            |
| 20140131105526 | 150       | 46            |
| 20140131105611 | 150       | 46            |
| 20140131105627 | 150       | 46            |
| 20140131105657 | 150       | 46            |
| 20140131105712 | 150       | 46            |
| 20140131105757 | 150       | 47            |
| 20140131105812 | 150       | 47            |
| 20140131105842 | 150       | 47            |
| 20140131105857 | 150       | 46            |
| 20140131105943 | 150       | 47            |
| 20140131110013 | 150       | 47            |
| 20140131110059 | 150       | 47            |
| 20140131110144 | 150       | 47            |
| 20140131110159 | 150       | 47            |
| 20140131110229 | 150       | 47            |
| 20140131110244 | 150       | 47            |
| 20140131110314 | 150       | 47            |
| 20140131110400 | 150       | 47            |
| 20140131110430 | 150       | 47            |
| 20140131110847 | 150       | 46            |
| 20140131110947 | 150       | 45            |
| 20140131111033 | 150       | 45            |
| 20140131111118 | 150       | 45            |
| 20140131111203 | 150       | 45            |
| 20140131111218 | 150       | 45            |
| 20140131111248 | 150       | 45            |
| 20140131111303 | 150       | 45            |
| 20140131111334 | 150       | 45            |
| 20140131111349 | 150       | 45            |
| 20140131111419 | 150       | 45            |
| 20140131111504 | 150       | 45            |
| 20140131111550 | 150       | 45            |
| 20140131111605 | 150       | 45            |
| 20140131111635 | 150       | 45            |
| 20140131111650 | 150       | 45            |
| 20140131111720 | 150       | 45            |
| 20140131111805 | 150       | 45            |
| 20140131111835 | 150       | 44            |
| 20140131111921 | 150       | 45            |
| 20140131112051 | 140       | 45            |
| 20140131112137 | 140       | 45            |
| 20140131112222 | 140       | 45            |
| 20140131112307 | 140       | 45            |
| 20140131112538 | 140       | 45            |
| 20140131112624 | 140       | 45            |
| 20140131112709 | 140       | 46            |
| 20140131112754 | 140       | 45            |
| 20140131112824 | 140       | 45            |
| 20140131112910 | 140       | 45            |
| 20140131112955 | 140       | 45            |
| 20140131113010 | 140       | 45            |
| 20140131113040 | 140       | 45            |
| 20140131113055 | 140       | 45            |
| 20140131113126 | 140       | 45            |
| 20140131113211 | 140       | 45            |
| 20140131113241 | 140       | 45            |
| 20140131113311 | 140       | 45            |
| 20140131113327 | 140       | 45            |
| 20140131113357 | 140       | 45            |
| 20140131113442 | 140       | 45            |
| 20140131113527 | 140       | 45            |
| 20140131113543 | 140       | 45            |
| 20140131113613 | 140       | 45            |
| 20140131113628 | 140       | 46            |
| 20140131113658 | 140       | 45            |
| 20140131113743 | 140       | 45            |
| 20140131113829 | 140       | 45            |
| 20140131113844 | 140       | 45            |
| 20140131113914 | 140       | 46            |
| 20140131113929 | 140       | 45            |
| 20140131114245 | 140       | 46            |
| 20140131114331 | 140       | 46            |
| 20140131114416 | 140       | 46            |
| 20140131114501 | 140       | 46            |
| 20140131114547 | 140       | 46            |
| 20140131114632 | 140       | 46            |
| 20140131114647 | 140       | 46            |
| 20140131114717 | 140       | 46            |
| 20140131114732 | 140       | 46            |
| 20140131114803 | 140       | 46            |
| 20140131114848 | 140       | 45            |
| 20140131114933 | 140       | 45            |
| 20140131114948 | 140       | 45            |
| 20140131115019 | 140       | 45            |
| 20140131115034 | 140       | 45            |
| 20140131115104 | 140       | 45            |
| 20140131115149 | 140       | 45            |
| 20140131115235 | 140       | 45            |
| 20140131115250 | 140       | 45            |
| 20140131115320 | 140       | 45            |
| 20140131115335 | 140       | 45            |
| 20140131115435 | 140       | 45            |
| 20140131115521 | 140       | 45            |
| 20140131120053 | 150       | 45            |
| 20140131120123 | 150       | 45            |
| 20140131120138 | 150       | 45            |
| 20140131120209 | 150       | 45            |
| 20140131120254 | 160       | 45            |
| 20140131120339 | 160       | 45            |
| 20140131120354 | 160       | 45            |
| 20140131120425 | 160       | 45            |
| 20140131120440 | 160       | 44            |
| 20140131120510 | 160       | 44            |
| 20140131120525 | 160       | 44            |
| 20140131120555 | 160       | 44            |
| 20140131120641 | 160       | 44            |
| 20140131120656 | 160       | 44            |
| 20140131120726 | 160       | 44            |
| 20140131120741 | 160       | 44            |
| 20140131120826 | 160       | 44            |
| 20140131120912 | 160       | 44            |
| 20140131120927 | 150       | 44            |
| 20140131120957 | 150       | 44            |
| 20140131121012 | 150       | 44            |
| 20140131121043 | 150       | 44            |
| 20140131121058 | 150       | 44            |
| 20140131121128 | 150       | 44            |
| 20140131121213 | 150       | 44            |
| 20140131121228 | 150       | 44            |
| 20140131121259 | 150       | 44            |
| 20140131121314 | 150       | 44            |
| 20140131121344 | 150       | 44            |
| 20140131121359 | 150       | 44            |
| 20140131121429 | 150       | 44            |
| 20140131121459 | 150       | 44            |
| 20140131121545 | 150       | 44            |
| 20140131121630 | 150       | 44            |
